intersection_id,tollgate_id,week,time_window,wind_direction,wind_speed,temperature,rel_humidity,precipitation,avg_travel_time
"A","2","1","2016-10-18 08:00:00,2016-10-18 08:20:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","681.3"
"A","2","1","2016-10-18 08:20:00,2016-10-18 08:40:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","128.11"
"A","2","1","2016-10-18 08:40:00,2016-10-18 09:00:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","176.23"
"A","2","1","2016-10-18 09:00:00,2016-10-18 09:20:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","749.09"
"A","2","1","2016-10-18 09:20:00,2016-10-18 09:40:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","37.22"
"A","2","1","2016-10-18 09:40:00,2016-10-18 10:00:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","184.95"
"A","2","2","2016-10-19 08:00:00,2016-10-19 08:20:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","614.73"
"A","2","2","2016-10-19 08:20:00,2016-10-19 08:40:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","118.63"
"A","2","2","2016-10-19 08:40:00,2016-10-19 09:00:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","63.27"
"A","2","2","2016-10-19 09:00:00,2016-10-19 09:20:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","516.6"
"A","2","2","2016-10-19 09:20:00,2016-10-19 09:40:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","42.83"
"A","2","2","2016-10-19 09:40:00,2016-10-19 10:00:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","459.44"
"A","2","3","2016-10-20 08:00:00,2016-10-20 08:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","56.98"
"A","2","3","2016-10-20 08:20:00,2016-10-20 08:40:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","566.16"
"A","2","3","2016-10-20 08:40:00,2016-10-20 09:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","125.39"
"A","2","3","2016-10-20 09:00:00,2016-10-20 09:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","777.55"
"A","2","3","2016-10-20 09:20:00,2016-10-20 09:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","205.22"
"A","2","3","2016-10-20 09:40:00,2016-10-20 10:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","164.18"
"A","2","4","2016-10-21 08:00:00,2016-10-21 08:20:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","466.2"
"A","2","4","2016-10-21 08:20:00,2016-10-21 08:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","765.33"
"A","2","4","2016-10-21 08:40:00,2016-10-21 09:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","700.79"
"A","2","4","2016-10-21 09:00:00,2016-10-21 09:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","416.49"
"A","2","4","2016-10-21 09:20:00,2016-10-21 09:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","248.9"
"A","2","4","2016-10-21 09:40:00,2016-10-21 10:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","673.67"
"A","2","5","2016-10-22 08:00:00,2016-10-22 08:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","574.81"
"A","2","5","2016-10-22 08:20:00,2016-10-22 08:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","621.6"
"A","2","5","2016-10-22 08:40:00,2016-10-22 09:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","638.73"
"A","2","5","2016-10-22 09:00:00,2016-10-22 09:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","640.95"
"A","2","5","2016-10-22 09:20:00,2016-10-22 09:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","306.12"
"A","2","5","2016-10-22 09:40:00,2016-10-22 10:00:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","377.38"
"A","2","6","2016-10-23 08:00:00,2016-10-23 08:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","730.58"
"A","2","6","2016-10-23 08:20:00,2016-10-23 08:40:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","498.97"
"A","2","6","2016-10-23 08:40:00,2016-10-23 09:00:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","426.61"
"A","2","6","2016-10-23 09:00:00,2016-10-23 09:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","717.12"
"A","2","6","2016-10-23 09:20:00,2016-10-23 09:40:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","474.32"
"A","2","6","2016-10-23 09:40:00,2016-10-23 10:00:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","324.1"
"A","2","0","2016-10-24 08:00:00,2016-10-24 08:20:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","767"
"A","2","0","2016-10-24 08:20:00,2016-10-24 08:40:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","164.69"
"A","2","0","2016-10-24 08:40:00,2016-10-24 09:00:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","408.97"
"A","2","0","2016-10-24 09:00:00,2016-10-24 09:20:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","546.08"
"A","2","0","2016-10-24 09:20:00,2016-10-24 09:40:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","314.55"
"A","2","0","2016-10-24 09:40:00,2016-10-24 10:00:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","738.45"
"A","3","1","2016-10-18 08:00:00,2016-10-18 08:20:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","390.3"
"A","3","1","2016-10-18 08:20:00,2016-10-18 08:40:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","581.84"
"A","3","1","2016-10-18 08:40:00,2016-10-18 09:00:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","35.58"
"A","3","1","2016-10-18 09:00:00,2016-10-18 09:20:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","636.4"
"A","3","1","2016-10-18 09:20:00,2016-10-18 09:40:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","277.84"
"A","3","1","2016-10-18 09:40:00,2016-10-18 10:00:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","338.26"
"A","3","2","2016-10-19 08:00:00,2016-10-19 08:20:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","480.7"
"A","3","2","2016-10-19 08:20:00,2016-10-19 08:40:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","109.43"
"A","3","2","2016-10-19 08:40:00,2016-10-19 09:00:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","518.37"
"A","3","2","2016-10-19 09:00:00,2016-10-19 09:20:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","96.84"
"A","3","2","2016-10-19 09:20:00,2016-10-19 09:40:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","484.39"
"A","3","2","2016-10-19 09:40:00,2016-10-19 10:00:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","156.15"
"A","3","3","2016-10-20 08:00:00,2016-10-20 08:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","323.64"
"A","3","3","2016-10-20 08:20:00,2016-10-20 08:40:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","283.28"
"A","3","3","2016-10-20 08:40:00,2016-10-20 09:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","57.28"
"A","3","3","2016-10-20 09:00:00,2016-10-20 09:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","607.32"
"A","3","3","2016-10-20 09:20:00,2016-10-20 09:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","458.32"
"A","3","3","2016-10-20 09:40:00,2016-10-20 10:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","527.3"
"A","3","4","2016-10-21 08:00:00,2016-10-21 08:20:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","501.64"
"A","3","4","2016-10-21 08:20:00,2016-10-21 08:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","525.49"
"A","3","4","2016-10-21 08:40:00,2016-10-21 09:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","137.07"
"A","3","4","2016-10-21 09:00:00,2016-10-21 09:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","758.6"
"A","3","4","2016-10-21 09:20:00,2016-10-21 09:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","441.29"
"A","3","4","2016-10-21 09:40:00,2016-10-21 10:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","32.53"
"A","3","5","2016-10-22 08:00:00,2016-10-22 08:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","443.47"
"A","3","5","2016-10-22 08:20:00,2016-10-22 08:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","244.97"
"A","3","5","2016-10-22 08:40:00,2016-10-22 09:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","131.41"
"A","3","5","2016-10-22 09:00:00,2016-10-22 09:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","641.04"
"A","3","5","2016-10-22 09:20:00,2016-10-22 09:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","668.38"
"A","3","5","2016-10-22 09:40:00,2016-10-22 10:00:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","605.73"
"A","3","6","2016-10-23 08:00:00,2016-10-23 08:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","74.13"
"A","3","6","2016-10-23 08:20:00,2016-10-23 08:40:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","680.94"
"A","3","6","2016-10-23 08:40:00,2016-10-23 09:00:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","212.75"
"A","3","6","2016-10-23 09:00:00,2016-10-23 09:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","43.47"
"A","3","6","2016-10-23 09:20:00,2016-10-23 09:40:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","415.92"
"A","3","6","2016-10-23 09:40:00,2016-10-23 10:00:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","709.27"
"A","3","0","2016-10-24 08:00:00,2016-10-24 08:20:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","43.57"
"A","3","0","2016-10-24 08:20:00,2016-10-24 08:40:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","227.41"
"A","3","0","2016-10-24 08:40:00,2016-10-24 09:00:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","272.43"
"A","3","0","2016-10-24 09:00:00,2016-10-24 09:20:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","283.76"
"A","3","0","2016-10-24 09:20:00,2016-10-24 09:40:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","547.64"
"A","3","0","2016-10-24 09:40:00,2016-10-24 10:00:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","157.63"
"B","1","1","2016-10-18 08:00:00,2016-10-18 08:20:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","796.15"
"B","1","1","2016-10-18 08:20:00,2016-10-18 08:40:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","764.56"
"B","1","1","2016-10-18 08:40:00,2016-10-18 09:00:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","627.1"
"B","1","1","2016-10-18 09:00:00,2016-10-18 09:20:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","576.95"
"B","1","1","2016-10-18 09:20:00,2016-10-18 09:40:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","151.97"
"B","1","1","2016-10-18 09:40:00,2016-10-18 10:00:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","720.37"
"B","1","2","2016-10-19 08:00:00,2016-10-19 08:20:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","195.55"
"B","1","2","2016-10-19 08:20:00,2016-10-19 08:40:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","462.95"
"B","1","2","2016-10-19 08:40:00,2016-10-19 09:00:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","213.37"
"B","1","2","2016-10-19 09:00:00,2016-10-19 09:20:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","43.09"
"B","1","2","2016-10-19 09:20:00,2016-10-19 09:40:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","232.07"
"B","1","2","2016-10-19 09:40:00,2016-10-19 10:00:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","745.97"
"B","1","3","2016-10-20 08:00:00,2016-10-20 08:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","731.14"
"B","1","3","2016-10-20 08:20:00,2016-10-20 08:40:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","266.5"
"B","1","3","2016-10-20 08:40:00,2016-10-20 09:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","527.62"
"B","1","3","2016-10-20 09:00:00,2016-10-20 09:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","205.01"
"B","1","3","2016-10-20 09:20:00,2016-10-20 09:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","127.86"
"B","1","3","2016-10-20 09:40:00,2016-10-20 10:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","596.23"
"B","1","4","2016-10-21 08:00:00,2016-10-21 08:20:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","694.67"
"B","1","4","2016-10-21 08:20:00,2016-10-21 08:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","70.78"
"B","1","4","2016-10-21 08:40:00,2016-10-21 09:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","217.8"
"B","1","4","2016-10-21 09:00:00,2016-10-21 09:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","295.28"
"B","1","4","2016-10-21 09:20:00,2016-10-21 09:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","241.35"
"B","1","4","2016-10-21 09:40:00,2016-10-21 10:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","598.35"
"B","1","5","2016-10-22 08:00:00,2016-10-22 08:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","353.56"
"B","1","5","2016-10-22 08:20:00,2016-10-22 08:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","35.91"
"B","1","5","2016-10-22 08:40:00,2016-10-22 09:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","507.65"
"B","1","5","2016-10-22 09:00:00,2016-10-22 09:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","111.32"
"B","1","5","2016-10-22 09:20:00,2016-10-22 09:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","793.58"
"B","1","5","2016-10-22 09:40:00,2016-10-22 10:00:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","191.64"
"B","1","6","2016-10-23 08:00:00,2016-10-23 08:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","32.5"
"B","1","6","2016-10-23 08:20:00,2016-10-23 08:40:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","417.39"
"B","1","6","2016-10-23 08:40:00,2016-10-23 09:00:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","555.48"
"B","1","6","2016-10-23 09:00:00,2016-10-23 09:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","347.68"
"B","1","6","2016-10-23 09:20:00,2016-10-23 09:40:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","772.43"
"B","1","6","2016-10-23 09:40:00,2016-10-23 10:00:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","108.72"
"B","1","0","2016-10-24 08:00:00,2016-10-24 08:20:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","94.13"
"B","1","0","2016-10-24 08:20:00,2016-10-24 08:40:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","682.39"
"B","1","0","2016-10-24 08:40:00,2016-10-24 09:00:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","535.87"
"B","1","0","2016-10-24 09:00:00,2016-10-24 09:20:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","530.35"
"B","1","0","2016-10-24 09:20:00,2016-10-24 09:40:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","680.03"
"B","1","0","2016-10-24 09:40:00,2016-10-24 10:00:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","647.68"
"B","3","1","2016-10-18 08:00:00,2016-10-18 08:20:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","134.38"
"B","3","1","2016-10-18 08:20:00,2016-10-18 08:40:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","797.27"
"B","3","1","2016-10-18 08:40:00,2016-10-18 09:00:00","1012.5000","1017.5000","128.0000","1.6000","23.4000","73.0000","0.0000","518.69"
"B","3","1","2016-10-18 09:00:00,2016-10-18 09:20:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","194.33"
"B","3","1","2016-10-18 09:20:00,2016-10-18 09:40:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","551.26"
"B","3","1","2016-10-18 09:40:00,2016-10-18 10:00:00","1013.0000","1018.0000","205.0000","0.6000","20.9000","94.0000","1.8000","369.11"
"B","3","2","2016-10-19 08:00:00,2016-10-19 08:20:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","784.17"
"B","3","2","2016-10-19 08:20:00,2016-10-19 08:40:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","268.12"
"B","3","2","2016-10-19 08:40:00,2016-10-19 09:00:00","1010.8000","1015.8000","89.0000","2.1000","20.7000","94.0000","1.0000","45.38"
"B","3","2","2016-10-19 09:00:00,2016-10-19 09:20:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","326.4"
"B","3","2","2016-10-19 09:20:00,2016-10-19 09:40:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","719.5"
"B","3","2","2016-10-19 09:40:00,2016-10-19 10:00:00","1010.9000","1015.9000","96.0000","1.8000","20.5000","95.0000","0.2000","34.22"
"B","3","3","2016-10-20 08:00:00,2016-10-20 08:20:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","496.7"
"B","3","3","2016-10-20 08:20:00,2016-10-20 08:40:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","500.99"
"B","3","3","2016-10-20 08:40:00,2016-10-20 09:00:00","1007.8000","1012.8000","94.0000","2.7000","22.3000","91.0000","0.0000","735.57"
"B","3","3","2016-10-20 09:00:00,2016-10-20 09:20:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","609.52"
"B","3","3","2016-10-20 09:20:00,2016-10-20 09:40:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","109.12"
"B","3","3","2016-10-20 09:40:00,2016-10-20 10:00:00","1008.1000","1013.1000","96.0000","2.0000","22.4000","91.0000","0.0000","307.67"
"B","3","4","2016-10-21 08:00:00,2016-10-21 08:20:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","198.67"
"B","3","4","2016-10-21 08:20:00,2016-10-21 08:40:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","388.3"
"B","3","4","2016-10-21 08:40:00,2016-10-21 09:00:00","1004.1000","1009.1000","335.0000","3.1000","21.4000","98.0000","0.5000","56.87"
"B","3","4","2016-10-21 09:00:00,2016-10-21 09:20:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","558.48"
"B","3","4","2016-10-21 09:20:00,2016-10-21 09:40:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","767.7"
"B","3","4","2016-10-21 09:40:00,2016-10-21 10:00:00","1004.3000","1009.3000","340.0000","2.8000","21.2000","98.0000","0.0000","95.07"
"B","3","5","2016-10-22 08:00:00,2016-10-22 08:20:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","265.24"
"B","3","5","2016-10-22 08:20:00,2016-10-22 08:40:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","540.53"
"B","3","5","2016-10-22 08:40:00,2016-10-22 09:00:00","1000.2000","1005.1000","86.0000","2.9000","22.6000","96.0000","0.1000","236.79"
"B","3","5","2016-10-22 09:00:00,2016-10-22 09:20:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","359.14"
"B","3","5","2016-10-22 09:20:00,2016-10-22 09:40:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","431.05"
"B","3","5","2016-10-22 09:40:00,2016-10-22 10:00:00","999.4000","1004.3000","117.0000","2.0000","22.8000","97.0000","3.1000","701.9"
"B","3","6","2016-10-23 08:00:00,2016-10-23 08:20:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","417.96"
"B","3","6","2016-10-23 08:20:00,2016-10-23 08:40:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","508.88"
"B","3","6","2016-10-23 08:40:00,2016-10-23 09:00:00","1009.1000","1014.1000","13.0000","3.2000","20.6000","84.0000","0.0000","382.88"
"B","3","6","2016-10-23 09:00:00,2016-10-23 09:20:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","496.56"
"B","3","6","2016-10-23 09:20:00,2016-10-23 09:40:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","193.15"
"B","3","6","2016-10-23 09:40:00,2016-10-23 10:00:00","1009.9000","1014.9000","344.0000","1.9000","20.4000","87.0000","0.0000","254.65"
"B","3","0","2016-10-24 08:00:00,2016-10-24 08:20:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","475.94"
"B","3","0","2016-10-24 08:20:00,2016-10-24 08:40:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","473.15"
"B","3","0","2016-10-24 08:40:00,2016-10-24 09:00:00","1007.7000","1012.7000","175.0000","1.4000","24.5000","68.0000","0.0000","681.65"
"B","3","0","2016-10-24 09:00:00,2016-10-24 09:20:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","707.82"
"B","3","0","2016-10-24 09:20:00,2016-10-24 09:40:00","1007.3000","1012.3000","133.0000","0.9000","23.5000","79.0000","0.0000","705.68"
